admin1,Jan_rain_min,Jan_rain_max,Jan_rain_mean,Jan_rain_count,Jan_rain_median,year,Feb_rain_min,Feb_rain_max,Feb_rain_mean,Feb_rain_median,Mar_rain_min,Mar_rain_max,Mar_rain_mean,Mar_rain_median,Apr_rain_min,Apr_rain_max,Apr_rain_mean,Apr_rain_median,May_rain_min,May_rain_max,May_rain_mean,May_rain_median,Jun_rain_min,Jun_rain_max,Jun_rain_mean,Jun_rain_median,Jul_rain_min,Jul_rain_max,Jul_rain_mean,Jul_rain_median,Aug_rain_min,Aug_rain_max,Aug_rain_mean,Aug_rain_median,Sep_rain_min,Sep_rain_max,Sep_rain_mean,Sep_rain_median,Oct_rain_min,Oct_rain_max,Oct_rain_mean,Oct_rain_median,Nov_rain_min,Nov_rain_max,Nov_rain_mean,Nov_rain_median,Dec_rain_min,Dec_rain_max,Dec_rain_mean,Dec_rain_median,silt_min,silt_max,silt_mean,silt_count,silt_median,bulkdensity_min,bulkdensity_max,bulkdensity_mean,bulkdensity_median,clay_min,clay_max,clay_mean,clay_median,harvested_area,production_mt,yield_mt_ha,value_ksh
Kericho,6.51943779,15.2057724,10.80907996,118,10.75609207,2015,12.32750797,56.94161224,36.4507167,37.35369873,31.73481369,132.5398102,78.68341168,90.24239349,210.691452,419.3428955,302.7217293,298.2813416,148.5858154,389.175415,238.9484243,232.859314,116.8782196,229.8856964,166.2422041,166.2264099,58.63345337,124.8913727,90.55897444,90.74205017,46.75561523,100.1434174,69.15920865,66.52253723,77.14471436,171.6618195,125.4772411,126.4843979,63.69246674,230.8212891,152.3853946,162.8908691,79.03115082,200.5751038,143.9261123,147.0658875,56.76455688,225.3839722,132.2675616,132.8933105,10,39,26.57414185,36066,26,928,1340,1121.777852,1110,28,53,41.53421505,42,,,,
Kiambu,6.797143936,21.52354813,12.40559144,119,11.516922,2015,16.40627098,56.58996582,35.62194722,34.38501358,42.13267136,88.35429382,58.48915523,56.31968307,182.0525055,509.2868042,300.721573,294.1799011,72.88734436,320.5103455,149.075302,138.6894531,6.35654211,119.5629578,41.55555328,34.08419037,0.905418217,68.99971771,22.15191907,18.33216095,2.411889553,52.37364197,16.72204898,13.82368183,2.730022907,26.24612427,10.09268932,8.397564888,28.08930206,261.8635864,96.29041656,88.23558044,166.248764,414.739563,251.9933036,238.7385406,85.29842377,164.7523499,119.4000624,116.2450562,11,49,24.84939147,36399,24,854,1420,1148.931015,1160,21,65,41.96271876,43,,,,
Kilifi,2.547676325,20.86768341,8.787005751,450,8.567331314,2015,1.6807096,8.424770355,5.066372613,4.885446548,66.10507202,153.9005737,109.2067274,109.9260101,62.20446777,271.1372681,138.9105295,130.656311,43.87065506,628.7321167,289.0448958,261.223938,29.13696289,132.3279724,69.03741319,64.97621918,37.83677673,166.7122498,76.20878472,68.14454651,12.38311958,207.2000275,54.92225694,54.68321228,9.126241684,55.65986633,23.92399957,22.01813126,16.70353699,232.8225403,106.1819618,100.8079224,104.8528137,538.5489502,240.4289931,235.0125122,16.66765594,95.01728058,56.82298177,57.1523819,7,34,17.85730662,177086,18,1220,1680,1400.91499,1400,10,49,25.37976463,26,,,,
Kirinyaga,8.486985207,50.67011642,20.40888424,69,16.9339962,2015,14.54814529,52.2591362,28.24396548,24.42988968,30.78977394,101.3531036,52.18354068,47.83027649,297.6547852,594.0078125,412.9588995,409.0113525,77.01216125,260.4289246,152.5128793,145.8048401,5.393830299,103.9163818,27.33583135,21.35716438,11.75601482,174.2966919,53.07660354,45.11510849,6.41803503,110.7782974,34.13348477,26.82137299,3.891420364,58.58709335,18.27944194,13.15946007,75.14808655,277.586731,177.5615942,174.4139099,208.4305115,390.3208008,292.5654438,284.7440796,61.49463654,200.221283,108.3876245,96.71944427,12,37,25.12707496,21145,25,752,1340,1080.09676,1090,25,70,46.6157957,48,,,,
Kisii,10.74536324,18.76888466,15.1021341,63,15.10367012,2015,31.45797539,57.20294571,42.88470362,43.60557175,89.48777771,124.7143555,107.6894221,106.664505,298.4868164,438.5502319,362.4988219,367.9815063,197.7597656,317.0574341,256.1288442,253.6646423,147.7029114,240.0084076,179.758572,177.5097656,31.10929298,74.72650146,52.73137556,50.50322723,46.87747955,98.93164063,70.40010386,68.5980072,88.05254364,174.1147461,120.9153956,115.2474213,128.5097504,303.9335938,228.6033916,236.8986816,132.6491547,241.6831055,185.2806455,182.6057129,198.910553,308.7790222,244.0532459,241.6537476,16,33,25.42316069,18825,25,880,1300,1117.081541,1120,29,54,42.18772908,42,,,,
Kisumu,8.824465752,16.21319771,12.16862793,120,12.09802246,2015,27.98998451,65.70436859,43.92263997,43.47729492,76.03824615,132.5398102,102.1557129,101.0853882,229.9572754,368.8718262,289.6398438,282.216095,148.5858154,336.8470459,244.6702799,243.6231537,107.4114304,202.4814301,153.3634115,154.1436005,43.00355148,111.9418335,70.97639974,67.53333282,28.35305786,78.97008514,53.5226766,52.53640747,86.25657654,209.4659424,139.3929525,134.1656189,109.6112061,291.4039917,203.7841471,202.4233398,104.1411362,259.3395691,166.9457031,160.0606995,105.6107101,269.4621887,178.2942708,179.8903809,13,36,22.99117774,30151,23,956,1460,1257.425094,1270,19,60,37.33876157,38,,,,
Kitui,2.918120623,12.80672264,7.079474011,1096,6.783357143,2015,4.271395206,20.57546043,8.680477838,8.138943672,10.23644638,103.3681335,37.09830848,33.18323898,53.85588074,418.8761292,180.6490648,168.375412,3.734341621,171.6720123,51.50220974,50.78961182,0.289893478,24.10451126,3.482112912,2.742512465,0.607186317,31.54022026,11.57359503,11.73563576,0.040854186,23.70750809,7.993160498,8.442991257,0.352802724,51.17854309,7.249364254,4.845432281,12.70207787,111.552124,48.09857579,44.93274689,138.203064,672.3400269,287.3908246,270.1933594,85.86034393,262.2216187,162.7615904,157.3932648,8,30,16.92269518,428602,17,977,1570,1344.40571,1350,13,59,30.29881568,30,,,,
Kwale,4.376878738,14.96760464,8.290394607,309,8.121595383,2015,3.590824604,20.56315804,8.937275612,8.564847946,61.73458481,181.8296204,118.8748736,118.459404,49.48997116,225.0340729,127.9740847,120.2837372,62.28229904,611.8685303,261.6774879,216.6371002,17.9394722,234.1933899,66.03767193,56.77118301,18.87983894,167.4759521,69.04676755,60.3609581,13.31063175,148.309845,44.52109249,42.88344955,9.023255348,181.8515472,44.34646478,27.97501373,27.58383942,274.4094238,135.3688941,136.9044037,113.394371,538.5489502,233.9249595,236.3318634,31.45870018,120.4095535,57.58686666,54.00802231,7,27,16.31109005,116050,16,1200,1600,1390.658509,1390,10,52,24.76200776,24,,,,
Laikipia,5.295589924,44.91809082,13.92859846,369,12.61004066,2015,14.44102478,55.27294922,27.09613186,25.33815956,10.45233727,72.46582031,32.32236884,30.55425835,89.42113495,332.9242859,176.3355564,169.9356537,10.21004677,147.3631592,61.93615557,59.50165558,0.752717793,124.4073944,33.84938971,28.14914703,4.730706692,90.73455048,36.48053756,31.87558937,0.271171391,58.60368347,27.86615801,26.90045547,0.649714112,36.91467285,12.33359137,11.53923225,36.66140747,175.7567444,86.62919207,83.0566864,69.94871521,291.7127075,129.8732004,116.8733292,37.95516586,137.4039764,90.48915989,87.13679504,12,36,25.00815167,134819,25,946,1510,1220.883703,1220,16,59,33.12585763,33,,,,
Lamu,0.102021188,7.108492374,4.073631703,220,4.000361443,2015,0.038151536,8.120682716,3.094520708,3.138710022,1.506487131,116.3050079,73.1722168,82.98054504,4.033341408,165.1620178,104.3558327,113.3915253,10.24593449,472.9118042,291.7294744,301.4613037,2.432313442,107.7851868,77.01253551,85.71342468,2.32049489,85.00569916,53.49501509,56.03261948,1.827344418,106.8022614,36.45126953,35.14655304,0.633285761,38.81523895,18.07815496,18.4135437,2.227976561,189.0756531,89.02579901,78.40979004,1.803853512,339.3550415,162.4992543,156.0752563,0.46336937,61.60466003,30.8052801,32.01314545,10,34,23.41636186,85027,24,1260,1660,1428.740894,1430,12,47,32.40378938,33,,,,
Machakos,3.57908988,14.64857578,8.097138971,261,7.486454964,2015,8.508027077,57.35721588,23.52024964,20.75875854,22.72927475,97.37387085,44.70221953,43.79072571,140.5935364,392.6047974,252.4668343,251.0928955,40.40113449,131.6169128,87.31217074,87.64183044,0.895000815,17.31132889,6.700358073,6.590106487,0.18563503,20.91128159,8.126105648,8.150989532,0.125248536,14.6712513,5.040213048,4.672151566,0.503666699,7.548135757,2.71483159,2.271525383,25.94154358,148.5998688,59.86768888,52.67879105,114.6916809,445.0375671,321.3176485,331.7998657,69.91013336,210.0098267,132.1473449,130.2375183,9,30,16.36250531,84796,16,1000,1530,1317.185245,1320,13,65,35.13244729,34,,,,
Makueni,1.974284887,12.28641605,5.227501864,338,5.075671196,2015,6.523509979,59.72780228,23.01539242,16.90360832,24.05783463,111.7470779,56.33488582,53.05763245,117.8472443,416.3436279,222.5290311,214.9145813,30.60679626,262.2203979,79.77027089,74.14854431,0.711384177,21.64141655,5.802589191,4.854536533,3.37E-08,26.19508934,8.299705009,7.749404907,0.067201033,26.38732529,6.867527708,5.949786186,0.963446438,56.43107986,6.311995828,4.414533615,7.20130825,163.8925476,36.96437569,29.13479996,157.427475,521.5550537,243.668824,227.0874023,88.76751709,241.2707062,152.9152875,155.8938141,9,35,16.63218599,116094,15,869,1530,1332.626596,1350,11,57,29.02407532,29,,,,
Mandera,0.423836797,5.966915131,1.870673783,872,1.619876385,2015,0.604169488,8.122964859,3.728825,3.612234592,6.930085182,53.74018097,31.31560439,33.18560028,74.80352783,232.9477234,140.6351867,136.3892059,5.25686264,74.49642944,27.49626398,24.6825676,0.921230197,8.055101395,2.550787969,2.336794853,0.009327499,11.16230392,4.554258014,4.549214363,5.13E-08,8.499139786,4.631824178,4.667431831,0.587764919,8.918807983,2.233325783,1.856318831,46.25620651,115.2777939,69.08848642,67.12117004,35.79958344,117.8287964,75.24632669,77.71620178,0.438927472,43.19316864,13.32184566,11.35928726,13,34,23.09356727,354686,23,1170,1560,1397.251563,1410,15,39,26.46198328,26,,,,
Marsabit,1.180794954,41.6099968,5.789356801,2565,4.933801651,2015,0.856654525,28.37479591,5.985697262,5.399949074,3.85514307,61.49977112,18.15330318,17.05941772,52.6067276,479.3804626,147.0638036,135.444809,0.374048322,196.5343933,26.10277169,19.12328339,6.57E-09,34.76465607,3.250252421,0.970517218,0,30.7924118,5.998559332,5.226904392,0,38.02291107,4.26513234,2.698865652,1.77E-09,19.9715519,2.248457678,1.116258502,0.158732742,188.316925,34.09744152,26.79517365,3.47364521,218.5828857,69.58149366,68.18602753,11.45365524,105.4198227,45.03840765,40.13694763,6,37,22.78216554,972477,24,879,1640,1349.497154,1360,10,57,30.2528286,30,,,,
Meru,4.221726418,33.80926514,16.52791634,278,15.10692406,2015,5.788449287,53.70350266,21.16138047,19.50703812,26.22037697,127.7806549,63.49636072,61.18861008,198.8475494,772.7039795,403.5585656,388.0985718,3.593290806,220.6535034,82.81533835,72.5849762,0.001267853,49.71822357,8.706985583,4.23881197,7.66E-11,84.73284912,19.68756147,13.70070553,8.60E-08,56.93463135,13.73756639,10.0514183,0.723206937,41.57125854,6.292645571,2.108327389,33.95170975,264.6204834,136.8391552,126.7223053,113.3481293,809.8683472,379.0981621,370.918396,58.24604797,299.4889832,147.2381829,141.0975952,10,46,25.04633072,98984,25,710,1430,1135.752849,1150,16,84,42.31157561,41,,,,
Migori,6.381574631,22.61930275,13.36088551,139,13.39466381,2015,18.85214043,46.56040955,30.63277386,30.02726746,71.15602875,124.7143555,100.7673322,100.3971481,197.811676,383.8516846,275.7841446,267.4703064,145.3288269,299.9611816,227.8854822,222.8885498,65.32956696,183.0297089,120.2792126,122.4426117,9.324094772,39.44188309,22.84667266,21.64622688,8.458021164,63.72758484,28.11519749,25.65806007,11.52529907,134.1062775,65.86640063,68.18988037,94.61178589,275.2722778,188.342373,187.5613098,89.71995544,320.0033264,185.8327057,193.1297607,120.6816864,247.9887543,189.7200989,189.2339935,12,43,24.56447311,36744,25,1050,1420,1248.785325,1250,19,56,35.38237535,35,,,,
Mombasa,9.929712296,14.22004795,12.21100725,14,12.47194958,2015,3.936074018,6.314013004,4.699418749,4.435404301,105.5418549,147.3816071,120.0680716,113.8126907,138.28125,271.1372681,197.9009835,196.1094666,431.7027588,623.9555054,552.3332171,562.2761841,82.73182678,115.0267792,96.60419573,94.97358704,101.4480972,148.5521698,119.433306,114.4759216,27.18091965,126.8903809,70.69850377,63.66443253,25.39198303,39.86552429,33.2378867,33.47153854,141.26651,221.6401978,178.0571987,179.7932129,259.2554016,458.8942566,323.9265834,312.2609253,42.44601059,52.67443085,47.72122192,47.15464783,10,28,19.86055046,3270,20,1230,1520,1381.538226,1390,15,40,27.44342508,28,,,,
Murang'a,9.621492386,26.15011406,15.57606645,110,15.3024025,2015,16.90600967,99.89389038,33.81951793,31.8496933,33.77526855,124.1366882,53.59865057,49.98369598,281.9599609,658.4920654,416.9847301,412.7225952,89.60375977,351.0083008,180.8773082,167.459259,4.826043606,138.1897583,35.85326261,29.59927177,7.937779427,79.37860107,33.75266335,29.02434158,4.736071587,75.40779877,23.60426358,16.53983116,2.339886904,31.3057785,12.15988548,10.1979847,83.4300766,331.3890686,164.7259766,157.4268799,207.2367859,554.9302979,309.1128551,300.5429077,78.44593811,177.5023651,109.5882546,108.256897,11,57,24.01737076,35980,24,655,1460,1110.816231,1120,23,73,47.12445803,48,,,,
Nairobi,6.026684761,11.39358902,8.522231293,40,8.287986755,2015,29.05867004,42.57032776,32.54735718,31.79946136,38.69134903,57.05536652,48.33913574,48.38017654,147.509613,324.4255981,233.3272705,229.0740051,72.13609314,155.9058533,105.0912231,96.63951111,8.204114914,39.39152908,21.89187622,22.97154427,2.221508026,26.47136307,13.2012619,13.4659996,1.713133097,19.17749023,9.361382294,9.361685753,3.494177818,10.56525707,7.322745514,7.190368652,39.53889465,87.70877838,59.32974243,56.02412033,180.5969543,292.5543823,224.0575439,220.7615967,88.74504852,159.1806793,122.9249756,120.6600266,15,31,22.96068725,10302,23,989,1430,1247.958552,1260,25,61,42.15074743,42,,,,
Nandi,6.551635742,15.2057724,9.699241114,131,9.625703812,2015,11.01024532,72.76042938,31.59259453,29.80672455,35.17101669,132.5398102,72.44705689,68.18215942,189.3022156,386.1098022,285.8266937,282.1664734,142.1230469,405.4289856,231.0508707,216.1004028,99.86421967,230.9476929,163.0032502,156.2443237,64.67681122,175.5356445,124.8381068,124.8243408,44.67480469,116.2097626,92.62905534,96.77961731,91.61151123,270.0415955,155.0132693,143.0249939,76.24948883,282.1945801,188.4636957,182.9139252,61.82345963,223.5593567,136.3995259,127.0261993,55.74247742,221.9555359,122.7310204,117.192337,15,33,25.46049221,40511,26,892,1320,1135.68374,1130,24,51,40.80657105,41,,,,
Narok,7.906556129,32.23312378,14.78208578,659,14.48599625,2015,26.42569733,81.01120758,41.21267427,40.59762955,24.17673111,125.0605621,65.64964672,50.26052475,151.7256622,443.6350708,270.4156629,267.8546143,32.00107193,385.5990295,146.5581018,133.4414978,2.507736921,178.5793762,92.13847923,91.59908295,0.136496961,108.556778,35.924329,29.85213852,3.84E-10,96.78179932,39.45137045,39.8963623,0.000125926,127.1254272,43.04221892,36.17365265,5.157493591,217.2775269,70.4494025,56.71682358,79.26670074,281.7210388,149.3734707,141.7158203,73.121521,253.7586212,142.2656606,138.5151978,13,48,28.763124,250000,29,866,1520,1214.57664,1230,19,53,33.066012,33,,,,
Nyamira,10.19122696,17.8372364,13.53016729,46,13.45351315,2015,30.2663784,56.94161224,48.88033394,49.31130981,83.59516144,125.0570908,100.3485691,100.9164886,271.4099121,438.5502319,379.6910241,378.6361084,214.850647,309.5898743,261.1762908,259.4461975,150.1948853,221.5626373,180.2905486,179.2243652,44.21274567,79.72210693,66.38033394,68.55023956,48.6947937,95.37007904,70.20123026,67.30677795,88.05254364,174.1147461,135.4627632,143.6786804,131.6130371,274.4451904,200.623153,197.684021,132.2416687,241.6831055,183.8512653,183.8984528,169.1437683,292.1436462,235.8407779,237.1415863,16,44,25.17182555,12955,25,487,1350,1107.933771,1100,30,51,41.25171748,41,,,,
Nyandarua,8.007914543,26.15011406,15.37449511,147,14.80973625,2015,13.92573738,99.89389038,37.83069595,33.94106293,20.81270218,124.1366882,48.71595318,41.85907745,130.9239502,658.4920654,237.9042304,207.0715027,49.06053925,320.5103455,153.9056654,154.6247711,31.74407768,138.1897583,67.97720026,67.45687866,10.23035336,95.46691132,58.12764403,57.87378311,11.37488651,83.04546356,44.13094574,43.43811035,7.489062309,51.24978638,27.70380428,27.25442886,20.79756165,331.3890686,135.2045467,113.2721481,80.88391876,554.9302979,170.6354034,148.2378082,32.75626373,177.5023651,99.71747449,97.92883301,17,51,30.6110968,46572,30,771,1320,1131.15417,1140,23,52,38.05960663,38,,,,
Nyeri,9.292942047,50.67011642,25.37076083,143,25.42370224,2015,16.98927116,70.09593201,42.8389628,41.97354889,26.22037697,105.2809982,58.83562336,57.11136246,150.7407227,561.5506592,350.2567198,355.2971497,25.34220123,285.0979919,159.8127732,169.5141754,15.35713768,103.9163818,43.10729895,37.74620819,15.86499119,174.2966919,44.61119837,40.88551331,7.36170578,110.7782974,36.58968668,29.57576752,8.413370132,58.58709335,19.71658005,16.4499588,83.58425903,315.6769104,188.1182528,176.7066345,111.1326218,392.6529541,240.8822662,245.2761841,47.11806488,200.221283,116.186981,115.6772308,17,39,26.39762461,47487,26,729,1370,1111.136353,1120,24,59,39.75397477,39,,,,
Samburu,1.442694902,15.57660866,7.335475117,773,7.423335075,2015,0.824468195,59.10293579,13.97387032,11.46873283,9.016841888,146.7757111,32.22343447,25.45246506,71.15177917,396.782196,178.8723318,173.746109,0.67430836,99.71600342,27.33370897,22.84229088,1.02E-08,74.62496185,13.83710988,7.944857121,0,71.36660004,16.45604079,12.02705574,0,64.21899414,14.68256792,11.33912563,5.47E-09,29.39648819,4.420140749,1.237908244,6.58E-08,157.0634766,48.92591264,44.60049438,1.319756508,222.4654999,104.7943887,103.8024673,27.61192131,162.6786499,74.9628224,68.76535797,11,34,20.82062537,296179,20,902,1550,1326.963384,1350,15,47,27.94953052,27,,,,
Siaya,5.669196129,17.41418648,10.17133063,148,9.379665375,2015,21.60305786,61.31117249,35.35160209,34.60107803,82.49363708,126.1612701,101.381407,101.0663528,205.7798309,354.6622314,278.7992504,269.5261536,155.179657,455.3574219,257.104545,249.3948364,83.50743103,314.6590271,166.5330052,159.0354004,25.1763382,105.2068176,51.59466388,42.1601181,15.10062599,70.04190063,35.70157438,31.93410492,46.82649612,230.2208405,144.3046743,134.7624817,117.755661,332.2451782,237.3770059,239.4139709,144.632782,367.677124,248.9868824,253.8976746,112.313385,213.279068,162.3644426,163.0460815,12,32,21.91789233,35831,22,1020,1410,1257.963663,1260,16,62,40.63927884,41,,,,
Taita Taveta,1.295449972,13.58231544,5.015644049,628,4.74012804,2015,4.271395206,33.44054031,13.13802809,12.13255119,43.08436203,126.2962646,85.01972407,82.826828,54.25905609,317.7311096,153.4003782,162.7337646,5.237352371,262.2203979,63.36509753,60.14471436,0.099353492,57.23823547,12.01347516,8.187434196,0.150901794,57.62987518,15.48276554,13.15433216,2.586698294,43.0667305,12.8667482,11.13516998,1.600113034,83.93975067,18.48833879,18.37093353,4.6569767,176.7715454,62.72895726,59.22668839,95.508255,311.6847534,186.2867486,188.9961853,56.19616699,231.2619781,108.5041426,109.1909332,5,33,14.7047078,240792,14,899,1660,1363.642646,1380,14,50,28.41140486,28,,,,
Tana River,0.231927395,10.87585258,5.701171179,1403,5.484416008,2015,0.079989292,11.69004917,4.523862092,4.475370884,1.628998876,114.0257111,45.70493752,42.33636093,4.362843513,242.026886,94.65858874,91.93464661,1.067782044,451.1903076,46.4095298,19.69172668,3.45E-09,78.32991028,14.62110628,8.101319313,0,75.86149597,15.5210389,12.30766678,1.51E-08,101.9674988,14.57399601,8.437942505,0.229574591,43.520401,13.146444,14.43584442,2.509928942,178.945343,48.72167899,38.93262482,1.803853512,381.3116455,203.2459685,200.3656006,0.699373007,147.1132813,75.83869387,73.5174408,8,34,18.65968818,551027,18,1190,1630,1422.983629,1420,11,60,29.4725195,29,,,,
Tharaka-Nithi,8.15739727,33.80926514,14.17608134,120,12.48717117,2015,5.788449287,50.44264221,16.82374776,13.99993324,38.64799118,101.1447067,65.11652425,63.36822891,252.5908813,755.7138062,439.3130859,423.9157104,43.00196075,220.6535034,91.98183594,80.92222595,0.962795734,49.71822357,8.55592041,3.324027061,2.413022757,84.73284912,22.34109294,13.36930847,0.08839184,55.5657959,13.39334717,6.934653282,0.487039864,40.48461151,5.784419759,1.244115591,31.78618622,256.5689392,121.8991618,117.9801788,275.223999,590.6247559,419.3538411,421.9698486,92.65620422,206.5594635,142.701888,140.7606964,10,50,19.33271969,36938,18,709,1480,1221.173426,1230,12,63,38.41642753,37,,,,
